Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Palmetto 57 Nissan,16725 NW 57th Ave,,Miami,FL,33055,,305-626-2600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,25.92605,-80.29188,2024-02-12,39971,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,AutoNation Nissan - Miami,3345 SW 8th St,,Miami,FL,33135,,305-707-0145,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,25.76506,-80.25052,2024-02-12,39972,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,AutoNation Nissan - Kendall,17305 S Dixie Hwy,,Palmetto Bay,FL,33157,,305-259-2600,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,25.609391,-80.348241,2024-02-12,39973,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,AutoNation Nissan - Pembroke Pines,8890 Pines Blvd,,Pembroke Pines,FL,33024,,954-949-0421,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,26.00761,-80.2628,2024-02-12,39974,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Alan Jay Nissan,1700 Flare Rd,,Sebring,FL,33870,,863-402-4280,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,27.48602,-81.48261,2024-02-12,39975,2024-02-12 15:25:05 UTC,P,,,2017-01-16,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Wallace Nissan,4313 S Federal Hwy,,Stuart,FL,34997,,772-286-8000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,27.152729,-80.217708,2024-02-12,39976,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Courtesy Nissan - Tampa,3800 W Hillsborough Ave,,Tampa,FL,33614,,813-870-3333,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,27.995139,-82.506186,2024-02-12,39978,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Ferman Nissan - North Tampa,11001 N Florida Ave,,Tampa,FL,33612,,813-933-6641,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,28.04892,-82.45832,2024-02-12,39979,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Sutherlin Nissan,946 S US Highway 1,,Vero Beach,FL,32962,,772-778-3600,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,27.585356,-80.376442,2024-02-12,39980,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Hill Nissan,6401 Cypress Gardens Blvd,,Winter Haven,FL,33884,,863-299-2161,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,27.98288,-81.67614,2024-02-12,39982,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nalley Nissan of Atlanta,2551 The Nalley Way,,Atlanta,GA,30360,,855-416-9828,E,,Public - Call ahead,"9am-8pm M-Sat, 12pm-5pm Sun",,,,,,1,2,,Non-Networked,,GPS,33.907866,-84.283186,2024-02-12,39985,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Gwinnett Place Nissan,2555 Pleasant Hill Rd,,Duluth,GA,30096,,770-476-7771,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.96794,-84.14603,2024-02-12,39986,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Stone Mountain Nissan,4275 Highway 78,,Lilburn,GA,30047,,678-252-3100,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.83581,-84.07828,2024-02-12,39988,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,AutoNation Nissan - Thornton Road,811 Thornton Rd,,Lithia Springs,GA,30122,,770-674-6080,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.78405,-84.61276,2024-02-12,39989,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nissan South,6889 Jonesboro Rd,,Morrow,GA,30260,,770-968-1360,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.566938,-84.344405,2024-02-12,39991,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Regal Nissan,1090 Holcomb Bridge Rd,,Roswell,GA,30076,,770-998-8686,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,34.02183,-84.32811,2024-02-12,39992,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nissan South Union City,4080 Jonesboro Rd,,Union City,GA,30291,,,E,,Public - Call ahead,Dealership business hours; contact 770-964-4900 for more information,,,,,,1,1,,Non-Networked,,200-8,33.56458,-84.52177,2024-02-12,39993,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Five Star Nissan,839 Warren Dr,,Warner Robins,GA,31088,,478-987-5030,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,32.555572,-83.66552,2024-02-12,39994,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,New City Nissan,2295 N King St,,Honolulu,HI,96819,,808-524-9111,E,,Public - Call ahead,Dealership business hours; open to Nissan Leafs only,,,,,,2,,,Non-Networked,,200-9,21.335175,-157.88225,2024-02-12,39995,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,,false,
ELEC,Jim Falk Motors - Maui,260 Hana Hwy,,Kahului,HI,96732,,808-270-2600,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,20.88861,-156.45817,2024-02-12,39996,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,King Windward Nissan,45-568 Kamehameha Hwy,,Kaneohe,HI,96744,,808-235-6433,E,,Public - Call ahead,Dealership business hours; open to Nissan Leaf's only,,,,,,1,1,,Non-Networked,,200-8,21.3993,-157.79918,2024-02-12,39997,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Tony Nissan,94-1299 Ka Uka Blvd,,Waipahu,HI,96797,,808-680-7150,E,,Public - Call ahead,Dealership business hours; open to Nissan Leaf's only,,,,,,2,,,Non-Networked,,200-8,21.42849,-157.998343,2024-02-12,39998,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Municipal Garage,200 N Holliday St,,Baltimore,MD,21202,,443-573-2800,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,2,,,Non-Networked,,200-9,39.291785,-76.610539,2024-11-06,40012,2024-11-06 19:40:58 UTC,LG,,,2011-08-15,,,,,J1772 NEMA520,US,,,,Public,,public,,,FLEET_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Bel Air Nissan,1506 Bel Air Rd,,Bel Air,MD,21014,,410-879-1133,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,39.5059,-76.38238,2024-02-12,40018,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Community College of Baltimore County (CCBC),800 S Rolling Rd,Lot 8,Catonsville,MD,21228,,443-840-2222,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,39.256947,-76.730918,2024-09-12,40020,2024-09-12 16:47:34 UTC,P,,,2019-09-09,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Younger Nissan,7418 Grove Rd,,Frederick,MD,21704,,301-662-0111,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,39.39116,-77.40777,2024-02-12,40025,2024-02-12 15:25:05 UTC,P,,,2018-06-26,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Criswell Nissan,19574 Amaranth Dr,,Germantown,MD,20874,,301-670-3900,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,39.177414,-77.249773,2024-02-12,40026,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Passport Nissan - Marlow Heights,5000 Auth Way,,Suitland,MD,20746,,,E,,Public - Call ahead,Dealership business hours; contact 301-423-8400 for more information,,,,,,1,1,,Non-Networked,,200-8,38.827,-76.92355,2024-02-12,40029,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Darcars Nissan,15911 Indianola Dr,,Rockville,MD,20855,,301-309-2200,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,39.11377,-77.16099,2024-02-12,40030,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Herb Gordon Nissan,3131 Automobile Blvd,,Silver Spring,MD,20904,,301-890-8200,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,39.077447,-76.947933,2024-02-12,40033,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Lawson Parking Ramp,10 W 6th St,,St. Paul,MN,55102,,651-224-1931,E,,Public,24 hours daily; pay lot,,,,,,5,,,Non-Networked,,200-8,44.946327,-93.095535,2024-08-15,40046,2024-08-15 19:57:12 UTC,LG,,,2011-10-17,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,"$5 per session, customers pay up to $20 for leaving car connected after done charging",,,,,,,,,,false,,,,,,,,LD,false,
ELEC,World Trade Center Parking Ramp,477 Cedar St,,St. Paul,MN,55101,,651-224-8838,E,,Public - Card key at all times,24 hours daily; monthly contracted parking customers only,,,,,,2,,,Non-Networked,,GPS,44.948972,-93.0962,2024-07-11,40063,2024-07-11 19:05:43 UTC,LG,,,2011-10-17,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Modern Nissan - Concord,967 Concord Pkwy S,,Concord,NC,28027,,704-788-2110,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,35.39209,-80.62277,2024-02-12,40066,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Fred Anderson Nissan,4559 Raeford Rd,,Fayetteville,NC,28304,,910-758-2338,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,35.04196,-78.95652,2024-02-12,40067,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Vann Yorks High Point Nissan,1810 S Main St,,High Point,NC,27260,,336-884-4122,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,35.93784,-79.99629,2024-02-12,40068,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nissan of Lumberton,1949 Roberts Ave,,Lumberton,NC,28358,,910-739-8371,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,34.634487,-78.997134,2024-02-12,40069,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,James River Air Conditioning,1905 Westmoreland St,At Broad St,Richmond,VA,23230,,804-358-9333,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,37.578536,-77.48754,2024-10-11,40255,2024-10-11 18:09:31 UTC,P,,,2011-06-20,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,NV ENERGY 6100 NEIL RD 4,6100 Neil Rd,,Reno,NV,89511,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.467032,-119.779038,2024-12-09,40367,2024-12-09 01:00:26 UTC,,,,2011-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PIE AE OTC 3FL PKGSTA3,505 Barton Springs Rd,,Austin,TX,78704,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.256917,-97.749169,2024-12-09,40372,2024-12-09 00:57:02 UTC,,,,2011-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,New River Nissan,2130 N Franklin St,,Christiansburg,VA,24073,,540-382-2903,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,37.158,-80.4204,2024-02-12,40380,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Hyman Brothers Nissan,11841 Midlothian Turnpike,,Midlothian,VA,23113,,804-378-3000,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,37.5036,-77.61842,2024-02-12,40382,2024-02-12 15:25:05 UTC,P,,,2011-05-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,KEY CENTER KEY CENTER 6,601 108th Ave NE,Located on Down Ramp,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616104,-122.19696,2024-12-09,40383,2024-12-09 01:10:17 UTC,,,,2011-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KRC SKYLINE SKYLINE #1,10900 NE 4th St,Inside parking garage on right side,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61434,-122.194037,2024-12-09,40384,2024-12-09 01:03:55 UTC,,,,2011-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MGE PRINCE CLUB E,1726 Eagan Rd,Right of main entrance,Madison,WI,53704,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.121878,-89.309902,2024-12-09,40389,2024-12-09 00:58:52 UTC,,,,2011-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MGE MID LIB GP,7428 Terrace Ave,General Public Parking,Middleton,WI,53562,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094649,-89.50964,2024-12-09,40390,2024-12-09 00:34:06 UTC,,,,2011-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CITY OF HOLLAND 127 E 8TH,127 E 8th St,,Holland,MI,49423,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.790376,-86.101511,2024-12-09,40444,2024-12-09 01:01:18 UTC,,,,2011-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,South Carolina Technology and Aviation Center,2 Exchange St,,Greenville,SC,29605,,864-277-3152,E,,Public - Credit card at all times,24 hours daily,,,,,,1,,,Non-Networked,,200-9,34.756982,-82.383799,2022-09-14,40522,2024-11-12 21:57:18 UTC,P,,,2011-07-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESEARCH_FACILITY,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Stone's Cove Kitbar,2403 Centreville Rd,,Herndon,VA,20171,,703-434-3615,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,38.951695,-77.409238,2023-11-09,40565,2024-01-31 22:07:01 UTC,P,,,2011-07-15,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,County of Greenville - County Square,301 University Ridge,Located at Church St & University Ridge,Greenville,SC,29601,,864-467-7016,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,34.840912,-82.400037,2023-06-12,40570,2024-01-31 22:07:01 UTC,LG,,,2011-09-15,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Furman University - Admissions Building,3300 Poinsett Hwy,Admissions Building parking area,Greenville,SC,29613,,864-294-2000,E,,Public,"Students, faculty, and campus visitors only",,,,,,1,,,Non-Networked,,200-8,34.926241,-82.433164,2022-01-10,40571,2022-04-28 20:01:31 UTC,P,,,2011-10-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,true,
ELEC,Jupiter Town Hall Complex,210 Military Trail,"South of Indiantown Rd, on the west side of Military Trail. EVSE in southwest corner of parking lot near the cell tower.",Jupiter,FL,33458,,561-746-5134,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,26.9322,-80.1027,2022-10-11,40594,2023-02-14 15:54:11 UTC,LG,,,2011-07-14,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,City of Auburn Hills - Log Cabin Streetside Parking,3388 Auburn Rd,Just west of/at intersection of Auburn Road  and N Squirrel Road; single unit in front of log cabin along Auburn Road southern roadside.,Auburn Hills,MI,48326,,313-235-7700,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,42.6336,-83.220931,2023-06-12,40596,2024-03-07 18:17:06 UTC,T,,,2011-09-28,,,,,J1772,US,,,,Public,,public,,,STREET_PARKING,,,,,,,$1 per hour,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,MGM Casino - Public Parking Structure,1777 3rd St,"Southwest of intersection of 3rd Street and Fisher Highway; spaces in center of the 6th floor of public parking structure, immediately east and west of the center electrical/facilities room.",Detroit,MI,48226,,877-888-2121,E,,Public,24 hours daily,,,,,,24,,7 Conductive 120V,Non-Networked,,GPS,42.33476,-83.0608,2023-02-13,40603,2023-02-14 15:54:11 UTC,T,,,2012-08-13,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Village of Rochester Hills,176 N Adams Rd,Behind Soft Surroundings,Rochester Hills,MI,48309,,248-375-9451  313-235-7700,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,42.682914,-83.193236,2024-08-15,40609,2024-08-15 19:57:12 UTC,T,,,2011-10-26,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$1.50 per hour,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Saline - City Parking Lot #2,101 E Henry St,Southeast of intersection of Ann Arbor Street and Michigan Avenue; single unit behind Comerica Bank in City Parking Lot #2 on northern end of center island.,Saline,MI,48176,,734-429-4907,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,42.166498,-83.780162,2023-06-12,40610,2024-01-31 22:07:01 UTC,T,,,2011-06-21,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Cuyahoga Community College - Advanced Automotive Technology Center,11000 Pleasant Valley Rd,,Parma,OH,44130,,216-987-5330,E,,Public,7am-10pm daily,,,,,,2,,,Non-Networked,,GPS,41.36684,-81.7638,2023-07-11,40613,2024-01-31 22:07:01 UTC,P,,,2014-08-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,Crystal Mountain Resort & Spa,12500 Crystal Mountain Dr,M-115 and Lindy Road,Thompsonville,MI,49683,,231-378-2000,E,,Public - Call ahead,24 hours daily; for customer or guest use only,,,,,,3,,,Non-Networked,,200-9,44.520371,-85.991356,2023-07-11,40653,2024-01-31 22:07:01 UTC,P,,,2011-07-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Annapolis Friends Meeting,351 Dubois Ave,"Turn at Catholic Church on Bestgate, go to end. For more information, see http://aprs.org/AFM-environment.html",Annapolis,MD,21401,,410-293-6417,E,,Public,8am-10pm daily; for church members or those in need of a charge; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,4,2,,,Non-Networked,,200-9,39.001676,-76.525253,2021-09-10,40689,2024-09-04 13:34:45 UTC,P,,,2011-08-10,,,,,J1772 NEMA520,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,SOLAR,true,,,,,,,,LD,false,
ELEC,Richmond Ford Lincoln,4600 W Broad St,,Richmond,VA,23230,,804-358-5521,E,,Public - Call ahead,Dealership business hours,,,,,,3,,,Non-Networked,,200-9,37.578775,-77.489409,2023-11-09,40701,2024-01-31 22:07:01 UTC,P,,,2011-08-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
