Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,geometry,index_right,GEOID_20,TRACT_20_N,AREA_SQMI
ELEC,BMGF BMGF EV 01,500 5th Ave N,Restricted parking garage. Station is located on parking level P1.,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.623464,-122.345818,2024-12-09,173516,2024-12-09 00:39:28 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.345818 47.623464),100.0,53033007203,Census Tract 72.03,0.223786334359
ELEC,INSIGNIA 953 190 191N,583 Battery St,Level 2,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616928,-122.343611,2024-12-09,173607,2024-12-09 00:39:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.343611 47.616928),98.0,53033007201,Census Tract 72.01,0.0582012920532
ELEC,T-MOBILE PARK ICHIRO,1518 1st Ave S,,Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.589652,-122.332938,2024-12-09,173975,2024-12-09 01:00:20 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332938 47.589652),133.0,53033009300,Census Tract 93,3.89300400897
ELEC,T-MOBILE PARK FELIX,1518 1st Ave S,,Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.589803,-122.332999,2024-12-09,173976,2024-12-09 01:00:20 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332999 47.589803),133.0,53033009300,Census Tract 93,3.89300400897
ELEC,T-MOBILE PARK EDGAR,1518 1st Ave S,,Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.589701,-122.332937,2024-12-09,173977,2024-12-09 01:00:20 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332937 47.589701),133.0,53033009300,Census Tract 93,3.89300400897
ELEC,188 BLAINE ATRIUM2,1818 Fairview Ave East,,Seattle,WA,98102,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.635115,-122.325799,2024-12-09,174040,2024-12-09 01:00:16 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.325799 47.635115),88.0,53033006600,Census Tract 66,0.752186307628
ELEC,DUAL EV STATION 3,2520 NE University Village St,NE corner on D level of parking garage,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.66392,-122.300272,2024-12-09,174772,2024-12-09 01:08:17 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.300272 47.66392),52.0,53033004301,Census Tract 43.01,0.378062606685
ELEC,DUAL EV STATION 4,2520 NE University Village St,NE corner on D level of parking garage,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.663931,-122.300224,2024-12-09,174773,2024-12-09 01:08:16 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.300224 47.663931),52.0,53033004301,Census Tract 43.01,0.378062606685
ELEC,DUAL EV STATION 2,2520 NE University Village St,NE corner on A level of parking garage,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.663935,-122.300285,2024-12-09,174774,2024-12-09 01:08:16 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.300285 47.663935),52.0,53033004301,Census Tract 43.01,0.378062606685
ELEC,DUAL EV STATION 1,2520 NE University Village St,NE corner on A level of parking garage,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.663975,-122.300272,2024-12-09,174775,2024-12-09 01:08:16 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.300272 47.663975),52.0,53033004301,Census Tract 43.01,0.378062606685
ELEC,202 WESTLAKE P2 STATION 01,200 Westlake Ave N,Located on P2 level garage,Seattle,WA,98109,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62002,-122.338144,2024-12-09,180343,2024-12-09 00:30:16 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.338144 47.62002),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,KC AIRPORT KC AIRPORT 1,7259 King County Airport Access Rd,Near main entrance,Seattle,WA,98108,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.53681,-122.303923,2024-12-09,181042,2024-12-09 01:16:36 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.303923 47.53681),158.0,53033010900,Census Tract 109,1.97763459608
ELEC,INSIGNIA 953 146 147N,583 Battery St,Level 3,Seattle,WA,98164,,888-758-4389,T,2024-06-05,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606191,-122.3321,2024-12-09,181305,2024-12-09 00:39:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3321 47.606191),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,INSIGNIA 953 228 229N,583 Battery St,Upper ground,Seattle,WA,98164,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606129,-122.332106,2024-12-09,181306,2024-12-09 00:39:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332106 47.606129),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,INSIGNIA 953 192 193N,583 Battery St,Level 2,Seattle,WA,98164,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606171,-122.332083,2024-12-09,181307,2024-12-09 00:39:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332083 47.606171),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,INSIGNIA 953 152 153N,583 Battery St,Level 3,Seattle,WA,98164,,888-758-4389,T,2024-06-05,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606211,-122.332055,2024-12-09,181308,2024-12-09 00:39:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332055 47.606211),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,INSIGNIA 953 226 227N,583 Battery St,Level UG,Seattle,WA,98164,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606119,-122.332135,2024-12-09,181309,2024-12-09 00:39:48 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332135 47.606119),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,INSIGNIA 953 186 187N,583 Battery St,Level 2,Seattle,WA,98164,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.60614,-122.332163,2024-12-09,181310,2024-12-09 00:39:48 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332163 47.60614),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,INSIGNIA 953 232 233N,583 Battery St,Upper ground,Seattle,WA,98164,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606148,-122.332065,2024-12-09,181311,2024-12-09 00:39:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332065 47.606148),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,INSIGNIA 953 234N,583 Battery St,Upper ground,Seattle,WA,98164,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606155,-122.332037,2024-12-09,181313,2024-12-09 00:39:23 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332037 47.606155),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,INSIGNIA 953 185N,583 Battery St,L2,Seattle,WA,98164,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606126,-122.332195,2024-12-09,181314,2024-12-09 00:39:23 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332195 47.606126),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,INSIGNIA 953 194N,583 Battery St,Level 2,Seattle,WA,98164,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606182,-122.33206,2024-12-09,181315,2024-12-09 00:39:22 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.33206 47.606182),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,INSIGNIA 953 225N,583 Battery St,Upper ground level,Seattle,WA,98164,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606111,-122.332163,2024-12-09,181316,2024-12-09 00:38:58 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332163 47.606111),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,INSIGNIA 953 143N,583 Battery St,Level 3,Seattle,WA,98104,,888-758-4389,T,2024-06-05,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606162,-122.332173,2024-12-09,181317,2024-12-09 00:39:22 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332173 47.606162),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,INSIGNIA 953 188 189N,583 Battery St,Level 2,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606153,-122.332134,2024-12-09,181318,2024-12-09 00:39:41 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332134 47.606153),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,188 BLAINE ATRIUM #1,1818 Fairview Ave East,,Seattle,WA,98102,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.635108,-122.325721,2024-12-09,183694,2024-12-09 01:00:16 UTC,,,,2021-02-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.325721 47.635108),88.0,53033006600,Census Tract 66,0.752186307628
ELEC,ALLEN INSTITUTE NORTH,615 Westlake Ave N,Northwest portion of garage level P2,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.625256,-122.339032,2024-12-09,184210,2024-12-09 00:37:45 UTC,,,,2021-02-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.339032 47.625256),100.0,53033007203,Census Tract 72.03,0.223786334359
ELEC,"Walgreens - Seattle, WA #6389","8500 15th Ave NW, Ste A",,Seattle,WA,98117,,800-663-5633,T,2023-12-27,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6906401,-122.3767497,2024-12-09,184964,2024-12-09 00:18:03 UTC,,,,2020-10-08,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,$0.00-$2.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3767497 47.6906401),21.0,53033001600,Census Tract 16,0.903600885681
ELEC,Viva Apartment Homes,1111 East Union Street,,Seattle,WA,98122,,800-663-5633,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6129188,-122.31797319999998,2024-12-09,185451,2024-12-09 00:19:42 UTC,,,,2014-02-25,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3179732 47.6129188),110.0,53033007503,Census Tract 75.03,0.0724078271524
ELEC,Northgate Mall - Tesla Supercharger,401 NE Northgate Way,,Seattle,WA,98125,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,16.0,,Tesla,https://www.tesla.com/supercharger,GPS,47.706589,-122.327778,2024-07-01,186871,2024-08-14 18:58:22 UTC,P,,,2021-03-29,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.327778 47.706589),16.0,53033001201,Census Tract 12.01,0.389256974683
ELEC,"Madison Pike WA3-141 ( Seattle, WA)",1300 E MADISON ST,,Seattle,WA,98122,,833-632-2778,E,,Public,24 hours daily,,,,,,,4.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.61388,-122.31477,2024-12-09,187906,2024-12-09 02:56:17 UTC,,,,2021-04-23,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.31477 47.61388),110.0,53033007503,Census Tract 75.03,0.0724078271524
ELEC,UP EV STATION STATION 1,4540 8th Ave NE,This station is available to the public. Overstay fees apply.,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.662815,-122.31902,2024-12-09,188009,2024-12-09 01:24:47 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.31902 47.662815),66.0,53033005201,Census Tract 52.01,0.298409636301
ELEC,"BoA Georgetown WA3-129 (Seattle, WA)",1112 S BAILEY ST,,Seattle,WA,98108,,833-632-2778,E,,Public,24 hours daily,,,,,,,4.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.54795,-122.31837,2024-12-09,188130,2024-12-09 02:56:23 UTC,,,,2021-04-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.31837 47.54795),158.0,53033010900,Census Tract 109,1.97763459608
ELEC,Alley 24 East,221 Yale Avenue North,,Seattle,WA,98109,,800-663-5633,E,,Public,24 hours daily,,,,,,4.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.620214,-122.330658,2024-12-09,188151,2024-12-09 00:24:18 UTC,,,,2021-04-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$5.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",,,,,,,,,,,,,,,,,,,False,,POINT (-122.330658 47.620214),101.0,53033007301,Census Tract 73.01,0.0968256466811
ELEC,SAINT MARK'S SAINT MARKS,1245 10th Ave E,,Seattle,WA,98102,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.63173,-122.32099,2024-12-09,190176,2024-12-09 01:26:44 UTC,,,,2021-05-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.32099 47.63173),88.0,53033006600,Census Tract 66,0.752186307628
ELEC,Safeway Market Street,1423 NW Market Street,,Seattle,WA,98107,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.668353,-122.374961,2024-12-09,190816,2024-12-09 02:49:13 UTC,,,,2021-06-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,POINT (-122.374961 47.668353),60.0,53033004703,Census Tract 47.03,0.518966477066
ELEC,Harvard Market,1425 Broadway,,Seattle,WA,98122,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.613498,-122.320931,2024-12-09,191223,2024-12-09 00:19:08 UTC,,,,2021-06-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,POINT (-122.320931 47.613498),123.0,53033008401,Census Tract 84.01,0.0968766718904
ELEC,DC CORRIDOR ZOO OTTER L2-S1,601 N 59th St,Otter Lot,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.670285,-122.353765,2024-12-09,191238,2024-12-09 01:27:54 UTC,,,,2021-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.353765 47.670285),42.0,53033003500,Census Tract 35,0.496013460893
ELEC,DC CORRIDOR ZOO OTTER L2-D2,601 N 59th St,Otter Lot,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.670287,-122.353696,2024-12-09,191239,2024-12-09 01:27:55 UTC,,,,2021-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.353696 47.670287),42.0,53033003500,Census Tract 35,0.496013460893
ELEC,DC CORRIDOR ZOO OTTER L2-D1,601 N 59th St,Otter Lot,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.670292,-122.353627,2024-12-09,191240,2024-12-09 01:27:56 UTC,,,,2021-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.353627 47.670292),42.0,53033003500,Census Tract 35,0.496013460893
ELEC,"BoA Queen Anne WA3-154 (Seattle, WA)",100 W MERCER ST,,Seattle,WA,98119,,833-632-2778,E,,Public,24 hours daily,,,,,,,3.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.62482,-122.35829,2024-12-09,191264,2024-12-09 02:56:47 UTC,,,,2021-06-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.35829 47.62482),94.0,53033007001,Census Tract 70.01,0.138325371997
ELEC,North Building,211 N. 103rd ST,,Seattle,WA,98133,,800-663-5633,T,2024-07-02,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.703632,-122.3565066,2024-12-09,191313,2024-12-09 00:19:42 UTC,,,,2013-03-28,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3565066 47.703632),23.0,53033001702,Census Tract 17.02,0.494263507339
ELEC,SMT Garage -700 5th Ave Seattle,700 5th Ave,,Seattle,WA,98104,,855-885-9571,E,,Public,,,,,,,6.0,,,OpConnect,https://opconnect-ev.com,GPS,47.60521,-122.32972,2024-12-09,193408,2024-12-09 03:07:20 UTC,,,,2021-07-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.32972 47.60521),125.0,53033008500,Census Tract 85,0.174117643765
ELEC,SMT Garage - 700 5th Ave Seattle- DC Fast Charger,700 5th Ave,,Seattle,WA,98104,,855-885-9571,E,,Public,,,,,,,1.0,,,OpConnect,https://opconnect-ev.com,GPS,47.62606,-122.349,2024-12-09,193456,2024-12-09 03:07:21 UTC,,,,2021-08-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.349 47.62606),90.0,53033006702,Census Tract 67.02,0.117659119443
ELEC,SEA41 SEA41 - 1,2121 7th Ave,Level P6,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616243,-122.340257,2024-12-09,193598,2024-12-09 00:52:32 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340257 47.616243),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA40 - 5,2021 7th Ave,Level P2,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615052,-122.338336,2024-12-09,193599,2024-12-09 00:56:52 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.338336 47.615052),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA40 - 6,2021 7th Ave,Level P2,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614986,-122.338444,2024-12-09,193600,2024-12-09 00:56:52 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.338444 47.614986),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA40 - 3,2021 7th Ave,Level P6,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61554,-122.338778,2024-12-09,193601,2024-12-09 00:56:52 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.338778 47.61554),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA40 - 4,2021 7th Ave,Level P2,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615059,-122.338454,2024-12-09,193602,2024-12-09 00:56:52 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.338454 47.615059),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA40 - 2,2021 7th Ave,Level P6,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615399,-122.338834,2024-12-09,193603,2024-12-09 00:56:52 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.338834 47.615399),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA40 - 1,2021 7th Ave,Level P6,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615489,-122.338786,2024-12-09,193604,2024-12-09 00:56:52 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.338786 47.615489),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,SEA41 SEA41 - 4,2121 7th Ave,Level P5,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616253,-122.340184,2024-12-09,193605,2024-12-09 00:57:02 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340184 47.616253),99.0,53033007202,Census Tract 72.02,0.108330308181
